Year.id,Year.display-label,Sex.id,Sex.display-label,Hisp.id,Hisp.display-label,GEO.id,GEO.id2,GEO.display-label,wac,bac,iac,aac,nac
est72010,1-Jul-10,female,Female,tothisp,Total,0400000US44,44,Rhode Island,482034,45954,9042,20116,1432
est72010,1-Jul-10,male,Male,hisp,Hispanic,0400000US44,44,Rhode Island,52349,11028,3263,1003,628
est72010,1-Jul-10,male,Male,nhisp,Not Hispanic,0400000US44,44,Rhode Island,396991,33547,5192,17107,767
est72010,1-Jul-10,male,Male,tothisp,Total,0400000US44,44,Rhode Island,449340,44575,8455,18110,1395
est72010,1-Jul-10,totsex,Both Sexes,hisp,Hispanic,0400000US44,44,Rhode Island,105501,22880,6652,2021,1279
est72010,1-Jul-10,totsex,Both Sexes,nhisp,Not Hispanic,0400000US44,44,Rhode Island,825873,67649,10845,36205,1548
est72010,1-Jul-10,totsex,Both Sexes,tothisp,Total,0400000US44,44,Rhode Island,931374,90529,17497,38226,2827
est72011,1-Jul-11,female,Female,hisp,Hispanic,0400000US44,44,Rhode Island,54368,12329,3523,1051,676
est72011,1-Jul-11,female,Female,nhisp,Not Hispanic,0400000US44,44,Rhode Island,424602,34552,5660,19751,811
est72011,1-Jul-11,female,Female,tothisp,Total,0400000US44,44,Rhode Island,478970,46881,9183,20802,1487
est72011,1-Jul-11,male,Male,hisp,Hispanic,0400000US44,44,Rhode Island,54049,11506,3344,1053,667
est72011,1-Jul-11,male,Male,nhisp,Not Hispanic,0400000US44,44,Rhode Island,393719,34326,5230,17745,778
est72011,1-Jul-11,male,Male,tothisp,Total,0400000US44,44,Rhode Island,447768,45832,8574,18798,1445
est72011,1-Jul-11,totsex,Both Sexes,hisp,Hispanic,0400000US44,44,Rhode Island,108417,23835,6867,2104,1343
est72011,1-Jul-11,totsex,Both Sexes,nhisp,Not Hispanic,0400000US44,44,Rhode Island,818321,68878,10890,37496,1589
est72011,1-Jul-11,totsex,Both Sexes,tothisp,Total,0400000US44,44,Rhode Island,926738,92713,17757,39600,2932
est72012,1-Jul-12,female,Female,hisp,Hispanic,0400000US44,44,Rhode Island,55714,12750,3673,1088,704
est72012,1-Jul-12,female,Female,nhisp,Not Hispanic,0400000US44,44,Rhode Island,422123,34943,5664,20454,821
est72012,1-Jul-12,female,Female,tothisp,Total,0400000US44,44,Rhode Island,477837,47693,9337,21542,1525
est72012,1-Jul-12,male,Male,hisp,Hispanic,0400000US44,44,Rhode Island,55549,11913,3561,1103,690
est72012,1-Jul-12,male,Male,nhisp,Not Hispanic,0400000US44,44,Rhode Island,391484,34367,5226,18249,782
est72012,1-Jul-12,male,Male,tothisp,Total,0400000US44,44,Rhode Island,447033,46280,8787,19352,1472
est72012,1-Jul-12,totsex,Both Sexes,hisp,Hispanic,0400000US44,44,Rhode Island,111263,24663,7234,2191,1394
est72012,1-Jul-12,totsex,Both Sexes,nhisp,Not Hispanic,0400000US44,44,Rhode Island,813607,69310,10890,38703,1603
est72012,1-Jul-12,totsex,Both Sexes,tothisp,Total,0400000US44,44,Rhode Island,924870,93973,18124,40894,2997
est72013,1-Jul-13,female,Female,hisp,Hispanic,0400000US44,44,Rhode Island,56897,13256,3781,1111,722
est72013,1-Jul-13,female,Female,nhisp,Not Hispanic,0400000US44,44,Rhode Island,419321,35517,5727,21007,857
est72013,1-Jul-13,female,Female,tothisp,Total,0400000US44,44,Rhode Island,476218,48773,9508,22118,1579
est72013,1-Jul-13,male,Male,hisp,Hispanic,0400000US44,44,Rhode Island,56996,12431,3633,1115,738
est72013,1-Jul-13,male,Male,nhisp,Not Hispanic,0400000US44,44,Rhode Island,389255,34852,5221,18699,787
est72013,1-Jul-13,male,Male,tothisp,Total,0400000US44,44,Rhode Island,446251,47283,8854,19814,1525
est72013,1-Jul-13,totsex,Both Sexes,hisp,Hispanic,0400000US44,44,Rhode Island,113893,25687,7414,2226,1460
est72013,1-Jul-13,totsex,Both Sexes,nhisp,Not Hispanic,0400000US44,44,Rhode Island,808576,70369,10948,39706,1644
est72013,1-Jul-13,totsex,Both Sexes,tothisp,Total,0400000US44,44,Rhode Island,922469,96056,18362,41932,3104
est72014,1-Jul-14,female,Female,hisp,Hispanic,0400000US44,44,Rhode Island,58547,13817,3871,1125,738
est72014,1-Jul-14,female,Female,nhisp,Not Hispanic,0400000US44,44,Rhode Island,416694,36202,5762,21814,885
est72014,1-Jul-14,female,Female,tothisp,Total,0400000US44,44,Rhode Island,475241,50019,9633,22939,1623
est72014,1-Jul-14,male,Male,hisp,Hispanic,0400000US44,44,Rhode Island,58747,12922,3667,1154,754
est72014,1-Jul-14,male,Male,nhisp,Not Hispanic,0400000US44,44,Rhode Island,387120,35465,5235,19401,801
est72014,1-Jul-14,male,Male,tothisp,Total,0400000US44,44,Rhode Island,445867,48387,8902,20555,1555
est72014,1-Jul-14,totsex,Both Sexes,hisp,Hispanic,0400000US44,44,Rhode Island,117294,26739,7538,2279,1492
est72014,1-Jul-14,totsex,Both Sexes,nhisp,Not Hispanic,0400000US44,44,Rhode Island,803814,71667,10997,41215,1686
est72014,1-Jul-14,totsex,Both Sexes,tothisp,Total,0400000US44,44,Rhode Island,921108,98406,18535,43494,3178
est72015,1-Jul-15,female,Female,hisp,Hispanic,0400000US44,44,Rhode Island,60008,14353,3958,1167,745
est72015,1-Jul-15,female,Female,nhisp,Not Hispanic,0400000US44,44,Rhode Island,413899,36798,5769,22556,890
est72015,1-Jul-15,female,Female,tothisp,Total,0400000US44,44,Rhode Island,473907,51151,9727,23723,1635
est72015,1-Jul-15,male,Male,hisp,Hispanic,0400000US44,44,Rhode Island,60410,13468,3728,1164,776
est72015,1-Jul-15,male,Male,nhisp,Not Hispanic,0400000US44,44,Rhode Island,385128,35960,5283,19996,823
est72015,1-Jul-15,male,Male,tothisp,Total,0400000US44,44,Rhode Island,445538,49428,9011,21160,1599
est72015,1-Jul-15,totsex,Both Sexes,hisp,Hispanic,0400000US44,44,Rhode Island,120418,27821,7686,2331,1521
est72015,1-Jul-15,totsex,Both Sexes,nhisp,Not Hispanic,0400000US44,44,Rhode Island,799027,72758,11052,42552,1713
est72015,1-Jul-15,totsex,Both Sexes,tothisp,Total,0400000US44,44,Rhode Island,919445,100579,18738,44883,3234
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US45,45,South Carolina,89397,11578,4678,1712,960
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US45,45,South Carolina,1544283,700199,19127,39076,2348
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US45,45,South Carolina,1633680,711777,23805,40788,3308
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US45,45,South Carolina,113402,12578,6420,1895,1303
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US45,45,South Carolina,1477148,618308,17895,34549,2377
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US45,45,South Carolina,1590550,630886,24315,36444,3680
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US45,45,South Carolina,202799,24156,11098,3607,2263
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US45,45,South Carolina,3021431,1318507,37022,73625,4725
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US45,45,South Carolina,3224230,1342663,48120,77232,6988
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US45,45,South Carolina,89397,11578,4678,1712,960
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US45,45,South Carolina,1544290,700205,19127,39076,2348
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US45,45,South Carolina,1633687,711783,23805,40788,3308
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US45,45,South Carolina,113403,12578,6420,1895,1303
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US45,45,South Carolina,1477157,618322,17895,34549,2377
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US45,45,South Carolina,1590560,630900,24315,36444,3680
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US45,45,South Carolina,202800,24156,11098,3607,2263
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US45,45,South Carolina,3021447,1318527,37022,73625,4725
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US45,45,South Carolina,3224247,1342683,48120,77232,6988
est72010,1-Jul-10,female,Female,hisp,Hispanic,0400000US45,45,South Carolina,90064,11747,4682,1731,962
est72010,1-Jul-10,female,Female,nhisp,Not Hispanic,0400000US45,45,South Carolina,1547353,701383,19181,39499,2385
est72010,1-Jul-10,female,Female,tothisp,Total,0400000US45,45,South Carolina,1637417,713130,23863,41230,3347
est72010,1-Jul-10,male,Male,hisp,Hispanic,0400000US45,45,South Carolina,113517,12677,6386,1900,1306
est72010,1-Jul-10,male,Male,nhisp,Not Hispanic,0400000US45,45,South Carolina,1480747,619537,17985,35111,2461
est72010,1-Jul-10,male,Male,tothisp,Total,0400000US45,45,South Carolina,1594264,632214,24371,37011,3767
est72010,1-Jul-10,totsex,Both Sexes,hisp,Hispanic,0400000US45,45,South Carolina,203581,24424,11068,3631,2268
est72010,1-Jul-10,totsex,Both Sexes,nhisp,Not Hispanic,0400000US45,45,South Carolina,3028100,1320920,37166,74610,4846
est72010,1-Jul-10,totsex,Both Sexes,tothisp,Total,0400000US45,45,South Carolina,3231681,1345344,48234,78241,7114
est72011,1-Jul-11,female,Female,hisp,Hispanic,0400000US45,45,South Carolina,92780,12162,4873,1819,948
est72011,1-Jul-11,female,Female,nhisp,Not Hispanic,0400000US45,45,South Carolina,1557909,704911,19419,41290,2491
est72011,1-Jul-11,female,Female,tothisp,Total,0400000US45,45,South Carolina,1650689,717073,24292,43109,3439
est72011,1-Jul-11,male,Male,hisp,Hispanic,0400000US45,45,South Carolina,115253,13141,6584,1991,1304
est72011,1-Jul-11,male,Male,nhisp,Not Hispanic,0400000US45,45,South Carolina,1493051,622964,18348,36844,2551
est72011,1-Jul-11,male,Male,tothisp,Total,0400000US45,45,South Carolina,1608304,636105,24932,38835,3855
est72011,1-Jul-11,totsex,Both Sexes,hisp,Hispanic,0400000US45,45,South Carolina,208033,25303,11457,3810,2252
est72011,1-Jul-11,totsex,Both Sexes,nhisp,Not Hispanic,0400000US45,45,South Carolina,3050960,1327875,37767,78134,5042
est72011,1-Jul-11,totsex,Both Sexes,tothisp,Total,0400000US45,45,South Carolina,3258993,1353178,49224,81944,7294
est72012,1-Jul-12,female,Female,hisp,Hispanic,0400000US45,45,South Carolina,95877,12751,5041,1933,991
est72012,1-Jul-12,female,Female,nhisp,Not Hispanic,0400000US45,45,South Carolina,1572865,710948,19788,43251,2588
est72012,1-Jul-12,female,Female,tothisp,Total,0400000US45,45,South Carolina,1668742,723699,24829,45184,3579
est72012,1-Jul-12,male,Male,hisp,Hispanic,0400000US45,45,South Carolina,116738,13537,6515,2074,1309
est72012,1-Jul-12,male,Male,nhisp,Not Hispanic,0400000US45,45,South Carolina,1509180,627620,18715,38632,2597
est72012,1-Jul-12,male,Male,tothisp,Total,0400000US45,45,South Carolina,1625918,641157,25230,40706,3906
est72012,1-Jul-12,totsex,Both Sexes,hisp,Hispanic,0400000US45,45,South Carolina,212615,26288,11556,4007,2300
est72012,1-Jul-12,totsex,Both Sexes,nhisp,Not Hispanic,0400000US45,45,South Carolina,3082045,1338568,38503,81883,5185
est72012,1-Jul-12,totsex,Both Sexes,tothisp,Total,0400000US45,45,South Carolina,3294660,1364856,50059,85890,7485
est72013,1-Jul-13,female,Female,hisp,Hispanic,0400000US45,45,South Carolina,98871,13286,5136,2052,999
est72013,1-Jul-13,female,Female,nhisp,Not Hispanic,0400000US45,45,South Carolina,1588272,716848,20206,45184,2693
est72013,1-Jul-13,female,Female,tothisp,Total,0400000US45,45,South Carolina,1687143,730134,25342,47236,3692
est72013,1-Jul-13,male,Male,hisp,Hispanic,0400000US45,45,South Carolina,118079,14039,6603,2169,1308
est72013,1-Jul-13,male,Male,nhisp,Not Hispanic,0400000US45,45,South Carolina,1523281,632775,19151,40322,2802
est72013,1-Jul-13,male,Male,tothisp,Total,0400000US45,45,South Carolina,1641360,646814,25754,42491,4110
est72013,1-Jul-13,totsex,Both Sexes,hisp,Hispanic,0400000US45,45,South Carolina,216950,27325,11739,4221,2307
est72013,1-Jul-13,totsex,Both Sexes,nhisp,Not Hispanic,0400000US45,45,South Carolina,3111553,1349623,39357,85506,5495
est72013,1-Jul-13,totsex,Both Sexes,tothisp,Total,0400000US45,45,South Carolina,3328503,1376948,51096,89727,7802
est72014,1-Jul-14,female,Female,hisp,Hispanic,0400000US45,45,South Carolina,102190,13964,5237,2130,1023
est72014,1-Jul-14,female,Female,nhisp,Not Hispanic,0400000US45,45,South Carolina,1608044,723362,20624,47597,2787
est72014,1-Jul-14,female,Female,tothisp,Total,0400000US45,45,South Carolina,1710234,737326,25861,49727,3810
est72014,1-Jul-14,male,Male,hisp,Hispanic,0400000US45,45,South Carolina,120631,14548,6735,2241,1363
est72014,1-Jul-14,male,Male,nhisp,Not Hispanic,0400000US45,45,South Carolina,1542778,638608,19618,42569,2947
est72014,1-Jul-14,male,Male,tothisp,Total,0400000US45,45,South Carolina,1663409,653156,26353,44810,4310
est72014,1-Jul-14,totsex,Both Sexes,hisp,Hispanic,0400000US45,45,South Carolina,222821,28512,11972,4371,2386
est72014,1-Jul-14,totsex,Both Sexes,nhisp,Not Hispanic,0400000US45,45,South Carolina,3150822,1361970,40242,90166,5734
est72014,1-Jul-14,totsex,Both Sexes,tothisp,Total,0400000US45,45,South Carolina,3373643,1390482,52214,94537,8120
est72015,1-Jul-15,female,Female,hisp,Hispanic,0400000US45,45,South Carolina,106307,14468,5381,2223,1044
est72015,1-Jul-15,female,Female,nhisp,Not Hispanic,0400000US45,45,South Carolina,1630590,730661,21107,49921,2938
est72015,1-Jul-15,female,Female,tothisp,Total,0400000US45,45,South Carolina,1736897,745129,26488,52144,3982
est72015,1-Jul-15,male,Male,hisp,Hispanic,0400000US45,45,South Carolina,123983,15035,6874,2302,1365
est72015,1-Jul-15,male,Male,nhisp,Not Hispanic,0400000US45,45,South Carolina,1563188,644358,20032,44524,3104
est72015,1-Jul-15,male,Male,tothisp,Total,0400000US45,45,South Carolina,1687171,659393,26906,46826,4469
est72015,1-Jul-15,totsex,Both Sexes,hisp,Hispanic,0400000US45,45,South Carolina,230290,29503,12255,4525,2409
est72015,1-Jul-15,totsex,Both Sexes,nhisp,Not Hispanic,0400000US45,45,South Carolina,3193778,1375019,41139,94445,6042
est72015,1-Jul-15,totsex,Both Sexes,tothisp,Total,0400000US45,45,South Carolina,3424068,1404522,53394,98970,8451
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US46,46,South Dakota,8218,385,1991,182,128
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US46,46,South Dakota,352708,6031,40081,5156,367
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US46,46,South Dakota,360926,6416,42072,5338,495
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US46,46,South Dakota,9723,512,2241,154,165
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US46,46,South Dakota,350828,8083,38710,4831,380
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US46,46,South Dakota,360551,8595,40951,4985,545
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US46,46,South Dakota,17941,897,4232,336,293
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US46,46,South Dakota,703536,14114,78791,9987,747
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US46,46,South Dakota,721477,15011,83023,10323,1040
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US46,46,South Dakota,8218,385,1991,182,128
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US46,46,South Dakota,352713,6031,40082,5156,367
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US46,46,South Dakota,360931,6416,42073,5338,495
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US46,46,South Dakota,9723,512,2241,154,165
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US46,46,South Dakota,350833,8083,38710,4831,380
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US46,46,South Dakota,360556,8595,40951,4985,545
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US46,46,South Dakota,17941,897,4232,336,293
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US46,46,South Dakota,703546,14114,78792,9987,747
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US46,46,South Dakota,721487,15011,83024,10323,1040
est72010,1-Jul-10,female,Female,hisp,Hispanic,0400000US46,46,South Dakota,8366,395,2061,182,130
est72010,1-Jul-10,female,Female,nhisp,Not Hispanic,0400000US46,46,South Dakota,353318,6169,40170,5228,376
est72010,1-Jul-10,female,Female,tothisp,Total,0400000US46,46,South Dakota,361684,6564,42231,5410,506
est72010,1-Jul-10,male,Male,hisp,Hispanic,0400000US46,46,South Dakota,9866,522,2280,161,169
est72010,1-Jul-10,male,Male,nhisp,Not Hispanic,0400000US46,46,South Dakota,351430,8270,38726,4913,414
est72010,1-Jul-10,male,Male,tothisp,Total,0400000US46,46,South Dakota,361296,8792,41006,5074,583
est72010,1-Jul-10,totsex,Both Sexes,hisp,Hispanic,0400000US46,46,South Dakota,18232,917,4341,343,299
est72010,1-Jul-10,totsex,Both Sexes,nhisp,Not Hispanic,0400000US46,46,South Dakota,704748,14439,78896,10141,790
est72010,1-Jul-10,totsex,Both Sexes,tothisp,Total,0400000US46,46,South Dakota,722980,15356,83237,10484,1089
est72011,1-Jul-11,female,Female,hisp,Hispanic,0400000US46,46,South Dakota,8993,412,2271,198,135
est72011,1-Jul-11,female,Female,nhisp,Not Hispanic,0400000US46,46,South Dakota,354460,6620,40500,5599,410
est72011,1-Jul-11,female,Female,tothisp,Total,0400000US46,46,South Dakota,363453,7032,42771,5797,545
est72011,1-Jul-11,male,Male,hisp,Hispanic,0400000US46,46,South Dakota,10674,542,2571,188,162
est72011,1-Jul-11,male,Male,nhisp,Not Hispanic,0400000US46,46,South Dakota,353882,9130,39094,5368,431
est72011,1-Jul-11,male,Male,tothisp,Total,0400000US46,46,South Dakota,364556,9672,41665,5556,593
est72011,1-Jul-11,totsex,Both Sexes,hisp,Hispanic,0400000US46,46,South Dakota,19667,954,4842,386,297
est72011,1-Jul-11,totsex,Both Sexes,nhisp,Not Hispanic,0400000US46,46,South Dakota,708342,15750,79594,10967,841
est72011,1-Jul-11,totsex,Both Sexes,tothisp,Total,0400000US46,46,South Dakota,728009,16704,84436,11353,1138
est72012,1-Jul-12,female,Female,hisp,Hispanic,0400000US46,46,South Dakota,9860,468,2629,228,134
est72012,1-Jul-12,female,Female,nhisp,Not Hispanic,0400000US46,46,South Dakota,356006,7797,40813,6126,424
est72012,1-Jul-12,female,Female,tothisp,Total,0400000US46,46,South Dakota,365866,8265,43442,6354,558
est72012,1-Jul-12,male,Male,hisp,Hispanic,0400000US46,46,South Dakota,11709,610,2849,215,170
est72012,1-Jul-12,male,Male,nhisp,Not Hispanic,0400000US46,46,South Dakota,356262,10459,39418,5904,469
est72012,1-Jul-12,male,Male,tothisp,Total,0400000US46,46,South Dakota,367971,11069,42267,6119,639
est72012,1-Jul-12,totsex,Both Sexes,hisp,Hispanic,0400000US46,46,South Dakota,21569,1078,5478,443,304
est72012,1-Jul-12,totsex,Both Sexes,nhisp,Not Hispanic,0400000US46,46,South Dakota,712268,18256,80231,12030,893
est72012,1-Jul-12,totsex,Both Sexes,tothisp,Total,0400000US46,46,South Dakota,733837,19334,85709,12473,1197
est72013,1-Jul-13,female,Female,hisp,Hispanic,0400000US46,46,South Dakota,10743,546,2951,250,150
est72013,1-Jul-13,female,Female,nhisp,Not Hispanic,0400000US46,46,South Dakota,358608,8461,41168,6652,438
est72013,1-Jul-13,female,Female,tothisp,Total,0400000US46,46,South Dakota,369351,9007,44119,6902,588
est72013,1-Jul-13,male,Male,hisp,Hispanic,0400000US46,46,South Dakota,12565,704,3175,236,179
est72013,1-Jul-13,male,Male,nhisp,Not Hispanic,0400000US46,46,South Dakota,359033,11336,39821,6501,480
est72013,1-Jul-13,male,Male,tothisp,Total,0400000US46,46,South Dakota,371598,12040,42996,6737,659
est72013,1-Jul-13,totsex,Both Sexes,hisp,Hispanic,0400000US46,46,South Dakota,23308,1250,6126,486,329
est72013,1-Jul-13,totsex,Both Sexes,nhisp,Not Hispanic,0400000US46,46,South Dakota,717641,19797,80989,13153,918
est72013,1-Jul-13,totsex,Both Sexes,tothisp,Total,0400000US46,46,South Dakota,740949,21047,87115,13639,1247
est72014,1-Jul-14,female,Female,hisp,Hispanic,0400000US46,46,South Dakota,11099,581,3023,260,143
est72014,1-Jul-14,female,Female,nhisp,Not Hispanic,0400000US46,46,South Dakota,361438,8353,41462,6996,454
est72014,1-Jul-14,female,Female,tothisp,Total,0400000US46,46,South Dakota,372537,8934,44485,7256,597
est72014,1-Jul-14,male,Male,hisp,Hispanic,0400000US46,46,South Dakota,13109,749,3230,241,185
est72014,1-Jul-14,male,Male,nhisp,Not Hispanic,0400000US46,46,South Dakota,362418,11568,40068,6844,504
est72014,1-Jul-14,male,Male,tothisp,Total,0400000US46,46,South Dakota,375527,12317,43298,7085,689
est72014,1-Jul-14,totsex,Both Sexes,hisp,Hispanic,0400000US46,46,South Dakota,24208,1330,6253,501,328
est72014,1-Jul-14,totsex,Both Sexes,nhisp,Not Hispanic,0400000US46,46,South Dakota,723856,19921,81530,13840,958
est72014,1-Jul-14,totsex,Both Sexes,tothisp,Total,0400000US46,46,South Dakota,748064,21251,87783,14341,1286
est72015,1-Jul-15,female,Female,hisp,Hispanic,0400000US46,46,South Dakota,11287,629,3038,285,160
est72015,1-Jul-15,female,Female,nhisp,Not Hispanic,0400000US46,46,South Dakota,363213,8405,41692,7386,481
est72015,1-Jul-15,female,Female,tothisp,Total,0400000US46,46,South Dakota,374500,9034,44730,7671,641
est72015,1-Jul-15,male,Male,hisp,Hispanic,0400000US46,46,South Dakota,13431,740,3236,265,192
est72015,1-Jul-15,male,Male,nhisp,Not Hispanic,0400000US46,46,South Dakota,364278,11820,40300,7246,524
est72015,1-Jul-15,male,Male,tothisp,Total,0400000US46,46,South Dakota,377709,12560,43536,7511,716
est72015,1-Jul-15,totsex,Both Sexes,hisp,Hispanic,0400000US46,46,South Dakota,24718,1369,6274,550,352
est72015,1-Jul-15,totsex,Both Sexes,nhisp,Not Hispanic,0400000US46,46,South Dakota,727491,20225,81992,14632,1005
est72015,1-Jul-15,totsex,Both Sexes,tothisp,Total,0400000US46,46,South Dakota,752209,21594,88266,15182,1357
cen42010,"April 1, 2010 Census",female,Female,hisp,Hispanic,0400000US47,47,Tennessee,117028,10048,6429,2128,1425
cen42010,"April 1, 2010 Census",female,Female,nhisp,Not Hispanic,0400000US47,47,Tennessee,2502405,579970,24408,58305,3100
cen42010,"April 1, 2010 Census",female,Female,tothisp,Total,0400000US47,47,Tennessee,2619433,590018,30837,60433,4525
cen42010,"April 1, 2010 Census",male,Male,hisp,Hispanic,0400000US47,47,Tennessee,141201,10644,8110,2229,1848
cen42010,"April 1, 2010 Census",male,Male,nhisp,Not Hispanic,0400000US47,47,Tennessee,2384004,516511,23579,52618,2986
cen42010,"April 1, 2010 Census",male,Male,tothisp,Total,0400000US47,47,Tennessee,2525205,527155,31689,54847,4834
cen42010,"April 1, 2010 Census",totsex,Both Sexes,hisp,Hispanic,0400000US47,47,Tennessee,258229,20692,14539,4357,3273
cen42010,"April 1, 2010 Census",totsex,Both Sexes,nhisp,Not Hispanic,0400000US47,47,Tennessee,4886409,1096481,47987,110923,6086
cen42010,"April 1, 2010 Census",totsex,Both Sexes,tothisp,Total,0400000US47,47,Tennessee,5144638,1117173,62526,115280,9359
est42010,"April 1, 2010 Estimates Base",female,Female,hisp,Hispanic,0400000US47,47,Tennessee,117032,10048,6429,2128,1425
est42010,"April 1, 2010 Estimates Base",female,Female,nhisp,Not Hispanic,0400000US47,47,Tennessee,2502527,579972,24408,58305,3100
est42010,"April 1, 2010 Estimates Base",female,Female,tothisp,Total,0400000US47,47,Tennessee,2619559,590020,30837,60433,4525
est42010,"April 1, 2010 Estimates Base",male,Male,hisp,Hispanic,0400000US47,47,Tennessee,141204,10644,8110,2229,1848
est42010,"April 1, 2010 Estimates Base",male,Male,nhisp,Not Hispanic,0400000US47,47,Tennessee,2384045,516514,23579,52618,2986
est42010,"April 1, 2010 Estimates Base",male,Male,tothisp,Total,0400000US47,47,Tennessee,2525249,527158,31689,54847,4834
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,hisp,Hispanic,0400000US47,47,Tennessee,258236,20692,14539,4357,3273
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,nhisp,Not Hispanic,0400000US47,47,Tennessee,4886572,1096486,47987,110923,6086
est42010,"April 1, 2010 Estimates Base",totsex,Both Sexes,tothisp,Total,0400000US47,47,Tennessee,5144808,1117178,62526,115280,9359
est72010,1-Jul-10,female,Female,hisp,Hispanic,0400000US47,47,Tennessee,117904,10189,6506,2160,1424
est72010,1-Jul-10,female,Female,nhisp,Not Hispanic,0400000US47,47,Tennessee,2506598,581665,24496,58885,3132
est72010,1-Jul-10,female,Female,tothisp,Total,0400000US47,47,Tennessee,2624502,591854,31002,61045,4556
est72010,1-Jul-10,male,Male,hisp,Hispanic,0400000US47,47,Tennessee,141447,10731,8160,2269,1853
est72010,1-Jul-10,male,Male,nhisp,Not Hispanic,0400000US47,47,Tennessee,2385565,517792,23643,53051,3016
est72010,1-Jul-10,male,Male,tothisp,Total,0400000US47,47,Tennessee,2527012,528523,31803,55320,4869
est72010,1-Jul-10,totsex,Both Sexes,hisp,Hispanic,0400000US47,47,Tennessee,259351,20920,14666,4429,3277
est72010,1-Jul-10,totsex,Both Sexes,nhisp,Not Hispanic,0400000US47,47,Tennessee,4892163,1099457,48139,111936,6148
est72010,1-Jul-10,totsex,Both Sexes,tothisp,Total,0400000US47,47,Tennessee,5151514,1120377,62805,116365,9425
est72011,1-Jul-11,female,Female,hisp,Hispanic,0400000US47,47,Tennessee,121970,10833,6707,2359,1465
est72011,1-Jul-11,female,Female,nhisp,Not Hispanic,0400000US47,47,Tennessee,2515277,587890,24927,61581,3256
est72011,1-Jul-11,female,Female,tothisp,Total,0400000US47,47,Tennessee,2637247,598723,31634,63940,4721
est72011,1-Jul-11,male,Male,hisp,Hispanic,0400000US47,47,Tennessee,144439,11385,8392,2430,1855
est72011,1-Jul-11,male,Male,nhisp,Not Hispanic,0400000US47,47,Tennessee,2394576,524375,23997,55674,3147
est72011,1-Jul-11,male,Male,tothisp,Total,0400000US47,47,Tennessee,2539015,535760,32389,58104,5002
est72011,1-Jul-11,totsex,Both Sexes,hisp,Hispanic,0400000US47,47,Tennessee,266409,22218,15099,4789,3320
est72011,1-Jul-11,totsex,Both Sexes,nhisp,Not Hispanic,0400000US47,47,Tennessee,4909853,1112265,48924,117255,6403
est72011,1-Jul-11,totsex,Both Sexes,tothisp,Total,0400000US47,47,Tennessee,5176262,1134483,64023,122044,9723
